11659155|2023-02-20T17:04:29|36.1588|36.0342|16.0|us,usauto,pt,at|NEIC PDE|us|pt23051000,at00rqe23o,usauto6000jqcn,us6000jqcn|Mww|6.3|us|JORDAN - SYRIA REGION
11660204|2023-02-20T03:45:38|38.6473|39.9676|6.993|us|NEIC PDE|us|us6000jq85|mb|4.4|us|TURKEY
11660221|2023-02-20T01:48:59|38.0151|36.7984|4.306|us|NEIC PDE|us|us6000jq7l|mb|4.6|us|TURKEY
11660230|2023-02-20T01:07:37|38.6331|39.9916|5.322|us|NEIC PDE|us|us6000jq7e|Mwr|4.4|us|TURKEY
11660233|2023-02-20T00:58:49|38.6528|39.9381|13.941|us|NEIC PDE|us|us6000jq79|mb|4.2|us|TURKEY
11660235|2023-02-20T00:39:03|38.6937|39.9887|10.0|us|NEIC PDE|us|us6000jq74|Mwr|4.5|us|TURKEY
11660236|2023-02-20T00:37:30|38.6255|39.9281|10.0|us|NEIC PDE|us|us6000jq73|Mwr|4.7|us|TURKEY
11659808|2023-02-19T23:57:26|38.2676|38.8212|10.0|us|NEIC PDE|us|us6000jq6w|mb|4.2|us|TURKEY
11659835|2023-02-19T21:30:30|37.3919|36.8535|10.0|us|NEIC PDE|us|us6000jq69|Mwr|3.9|us|TURKEY
11659920|2023-02-19T12:04:33|38.2354|38.1917|5.306|us|NEIC PDE|us|us6000jq3c|Mwr|4.6|us|TURKEY
11659993|2023-02-19T04:07:41|37.2941|36.8901|11.363|us|NEIC PDE|us|us6000jq1g|Mwr|4.3|us|TURKEY
11661318|2023-02-19T04:06:17|37.2737|36.8291|10.0|us|NEIC PDE|us|us6000jq1h|mb|4.2|us|TURKEY
11659996|2023-02-19T03:59:10|37.1416|36.8384|9.74|us|NEIC PDE|us|us6000jq1d|Mwr|4.1|us|TURKEY
11660024|2023-02-19T00:56:11|38.0406|36.2306|6.431|us|NEIC PDE|us|us6000jq0m|Mwr|4.3|us|TURKEY
11659575|2023-02-18T19:31:31|38.0748|36.6149|11.009|us|NEIC PDE|us|us6000jpyq|Mwr|4.9|us|TURKEY
11659614|2023-02-18T16:14:41|37.9217|38.1144|9.326|us|NEIC PDE|us|us6000jpxx|mb|4.0|us|TURKEY
